title,story_points
actie vereist meldingen vanuit ios worden gegroepeerd bij de mijn meldingen call,60
als melding afgehandeld geen mogelijkheid meer tot delen volgen steunen frontend afhandeling,30
grafiek op het dashboard moet data uit nieuwe structuur tonen,10
maptiledata implementatie informatie voor hover te gebruiken bij click,30
ongevallen data permissie alleen admin buurtactiemedewerker meldpuntmedewerker en analist,10
frontendbackend niet locatie gebonden melding moet andere onderwerpen krijgen die eerder wireframes bepaald zijn,60
als gebruiker kan ik ios afkomstige meldingen onder het tabje alle meldingen aanvullen met ontbrekendegevraagde gegevens,80
gevolgde meldingen worden gegroepeerd bij de mijn meldingen call,40
afgeronde melding mag je niet meer delen en steunen op de melder kaart,10
dossier mogelijkheid om contactpersoon verantwoordelijk te maken voor een dossier interactie,20
admin en melderomgeving betrokkenen naast iconen ook de rol volledig uitgeschreven doorvoeren,30
frontend nieuwe grafiek dashboard voor resultaten enquete,30
admin omgeving buurtlabel wordt verplaatst naar aparte tab binnen dossiers,20
op het buurtactie dashboard moet de mogelijkheid komen om berichten te plaatsen frontend,30
melder kaart afgeronde melding marker popup link naar bijbehorend succesverhaal api uitbreiding,30
als niet ingelogde gebruiker wil ik via een popup op de kaart een melding kunnen volgen,10
als gebruiker wil ik geinformeerd worden bij veranderingen status na het steunen volgen van een melding,30
mijn meldingen meldingen vanuit ios verder aanvullen scherm ontwerpen voor aanvullingen,20
geslacht en geboortejaar doorvoeren account maken invoervelden,10
het aantal van een melding duidelijk weergeven bij elk tabje van mijn meldingen,20
er moet een call komen waarmee een gebruiker een melding kan volgen,20
als gebruiker wil ik dat alles onder mijn meldingen gebundeld wordt onder de juiste tab,20
gesteunde meldingen worden gegroepeerd bij de mijn meldingen call,40
als medewerker wil ik een email ontvangen als er een melding wordt gedaan zoals het notificatie schema,20
controleren het email flow schema overeen komt met de huidige implementatie aanvullen wat ontbreekt,20
facebook share button doorvoeren marker popup,10
een melding moet gedeeld kunnen worden met facebook er zal een connectie moeten komen met de facebook js api,80
melder kaart alle meldingen moeten een aparte pagina krijgen zodat ze gedeeld en benaderd kunnen worden,40
functionaliteit inbouwen om een melding af te keuren email flows worden alleen geactiveerd op legitieme meldingen,40
dossier maken zoeken op dossier naamid ipv selector,10
backend model schrijven voor ongevallen data,70
permissies mee sturen de response uit de api wanneer een gebruiker zichzelf authenticeert voor het admin gedeelte,20
bevestigingsmail om account aan te maken heeft een te algemeen bericht,10
afvangen permissies frontend van admin gedeelte,30
api uitbreiding om ongevallen data op te halen,60
ongevallen data uitzoeken hoe kunnen de data gebruiken,40
het versturen van een email naar de betreffende personen als er een bepaalde actie plaats vind die relevant voor de volgers,20
melder mijn meldingen knop naar individuele melding op de kaart,10
geslacht en geboortejaar toevoegen aan api calls voor het maken van een meldinguser,20
email templates maken en vullen met content voor elke mogelijk email response,60
melding maken aanvullende probleem categorieen toevoegen aan meldproces frontend,10
als melder wil ik mijn bevestigde melding direct kunnen delen op facebook,20
koppeling tussen verkeersonderzoek dossier en consulent,50
smtp server kunnen momenteel niet mailen via server van asp4all,20
graph scaling sometimes optimal possible use full width field,20
user want link privacy statement including checkbox agree included account creation flow,30
user look map view want markers become smaller zoom stay,20
welcome screen already account always recognized clickable button,20
account creation flow change function job title,10
map view clicking cable show id quite difficult increase clickable size,50
user want able share app using qr code screen,30
user want see date clicking graph marker time timezone,20
graph lines currently named serie 1 serie 2 click line change planning actual,10
planning line graph start 1 component 0,10
user look progress graph want graph markers stay size zoom become bigger,30
user look map foundations also want see cables connecting currently cables going foundations substation shown,30
user want able click see ids components map view component selected see details,50
user want see full wind farm accessing map view,30
administrator want able choose type component statuses want includeactivate project,50
following fields strapi made smaller 2 lines height descriptionfor project finishedwhen component,20
user want able toggle graph view map view component detail screen dont scroll,20
user want see progress landfall installation,10
administrator want set total amount components installed active period,20
administrator want insert active period individual type component,30
administrator want indicate type component whether scope van oord right components shown dashboard,20
administrator would like able give component different status dont add new component every time status changes,50
succesmessage dat je account gevalideerd en je nu mag inloggen,20
wachtwoord invoeren requirements als lijst tonen ipv als error,10
user want navigate progress tool view pages want see,20
user want definition done looking installation details im sure work according understanding,10
administrator want receive feedback pages roadmap take account,30
user want see table installations details component view progress,30
user want see graph details component view progress,50
user want see map view components visual overview progress,80
user want full list installed components know whats progress,30
user want make use app offline use seas,50
user want app remember log dont login every time,20
user want logout end session,10
user want receive notification account accepted start using app,50
user want reset password create new one forgot,50
user want see account isnt accepted yet know expect,20
user want enlarge map detailed overview,30
user want see details component view progress,30
user want see data last updated know data still accurate im offline mode,20
administrator want able see often application downloaded used preferably including number unique users,10
user want refresh data manually im looking latest data,20
user want intro project know project im looking,20
administrator want control user accounts access app start using,10
user allowed see projects involve company,20
user want clear overview current project status overview,30
user want able select project want look see im interested,30
user want find application via link receive colleagues via email whatsapp media,20
user want make user account application show relevant projects,50
user want log start using app,30
user want know add application device easily quickly access information need find,20
user want invoke voicy google assistant talk voicy,30
user want see goal case requested,20
user want see technical details case requested,20
user want see impact case requested,20
user want see screenshots case requested,30
user want see video case requested,50
user want see name tagline case requested,20
user want set room name apple tv setup reference apple tv,30
user want manage case information show correct data,30
user want show specific case screen handsfree show,50
user want screen go idle focus conversation,20
user want see voip connection status,10
user want add new voip connection voyc user account,20
user want login existing user account voyc,20
user want create new user account voyc,30
user want see configure voip connection add voyc device,20
user want see download mobile voyc app choose receive text message,10
user want call voicy see live demo,10
user want able skip onboarding introduction,05
user want see type device connections list,10
user want see list connections devices account,20
user want remove voip connection voicy account,10
user want add new voip connection voicy account,10
user want remove apple tv device voicy account,10
user want add apple tv device voicy account,20
user want see splashscreen open app,05
user want see long phone ringing,05
user want get text message download link mobile voicy app,20
als zorgboodschap wil ik dat ik ik herkenbaar ben als medewerker van zorgboodschap mijnomgeving zodat dit de communicatie met de klant duidelijk,20
als zorgboodschap wil ik dat pakbonnen uit reflex en zbmx vindbaar zijn portal zodat ik een duidelijk overzicht heb van pakbonnen uit beide bronnen,50
als zorgboodschap wil ik dat pimproducten verschijnen portal zodat deze actueel blijven,30
sentry omzetten naar nieuwe zorgboodschap server,20
als developer wil ik dat nieuwe gebruikers vanuit zbmx worden aangemaakt portal zodat ik data van die gebruiker kan verwerken,30
als gebruiker wil ik een makkelijke terugknop als ik de details van een melding zit zodat ik sneller kan browsen,10
als ontwikkelaar wil ik de reflex debiteurnummers opslaan bij de mijnomgeving ontvanger zodat ik beide gegevens aan elkaar kan koppelen,20
als developer wil ik dat zendesk niet meer wordt gebruikt om comments op te slaan zodat niet afhankelijk zijn van de limieten van zendesk,30
als zorgboodschap wil ik portal bij een comment aan kunnen geven deze private zodat ik onderscheid kan maken tussen comments voor de klant en interne comments,50
als een ontwikkelaar wil ik de api gateway opzetten voor acceptatie en productie zodat ik deze inzichten kan gebruiken voor het schalen het identificeren van problemen,50
als developer wil ik dat het aanmaken van tickets automatisch endtoend getest zodat ik ten alle tijden op de hoogte ben van de kwaliteit,80
als developer wil ik dat het ticketoverzicht automatisch endtoend getest zodat ik ten alle tijden op de hoogte ben van de kwaliteit,20
als gebruiker van mijn omgeving wil ik de details kunnen zien van n melding zodat ik weet waar de melding gaat,20
als teamlead van de servicedesk wil ik een beslissing maken de crediteerverzoeken zodat ik grip houd op crediteringen,30
als teamlead van de servicedesk wil ik kunnen filteren op de te akkorderen crediteringen zodat ik sneller kan werken,80
onderverdelen van de pakbon regel import sms batches zodat de database niet teveel commits tegelijk krijgt,20
als zorgboodschap wil ik dat gebruikers een pakbon niet meer als niet geleverd kunnen melden als deze al meldingen heeft op de pakbonregels,20
als gebruiker wil ik het overzicht zien welke melding ik heb geselecteerd voor een pakbon zodat ik een goed overzicht heb wat voor ticket ik ga maken,10
als gebruiker wil ik mijnomgeving comments kunnen zien bij een ticket zodat ik weet wat er besproken,30
als developer wil ik de organisaties vanuit de bron aanmaken portal zodat de informatie actueel blijft,30
als developer wil ik de ontvangers portal hebben die zijn aangemaakt andere applicaties zodat de informatie actueel blijft,30
als gebruiker wil ik dat pakbonnen en pakbonregels uit portal zichtbaar worden mijn omgeving zodat ik een klacht kan indienen,50
als zorgboodschap wil ik dat pakbonnen en pakbonregels aangemaakt portal worden verstuurd naar andere systemen zodat die date blijven,30
als zorgboodschap wil ik niet dat een besteller de misser melding kan zien zijn omgeving omdat dit niet relevant voor de klant,10
als zorgboodschap wil ik supervisors op non actief kunnen zetten zodat deze geen toegang meer hebben tot de budgetten mijn omgeving,30
als vcn wil ik niet dat er extra klachten geplaatst kunnen worden als een pakbon niet geleverd gemeld zodat de data integriteit bewaard kan blijven,20
als gebruiker wil ik meldingen kunnen aanmaken zonder een pakbon zodat ik algemene meldingen kan plaatsen,30
calls aanpassen portal voor het aanmaken van een contactpersoon,20
fe als gebruiker wil ik tijdens het aanmaken van een melding kunnen zien de gehele pakbon al een klacht heeft zodat ik deze niet dubbel aanmaak,30
