title,story_points
backend tablad dossiers zoeken uitbreiding,2.0
frontend tablad meldingen toevoegen van link naar dossier,2.0
communiceren percentage niet afgeronde meldingsprocessen,1.0
icoon bromfietsbromscooter en snorfietssnorscooter omwisselen,1.0
beschrijving icoon scootmobiel onjuist schrijffout,1.0
frontendbackend contact personen van een dossier kunnen ontkoppelen,2.0
geslacht en geboortejaar opslaan bij aanmaken report handler,1.0
api uitbreiding zodat het mogelijk om berichten te kunnen posten en ophalen op het buuractie dashboard,2.0
geslacht en geboortejaar toevoegen aan user model database,2.0
op het buurtactie dashboard moet de mogelijkheid komen om een enquete te versturen,2.0
frontend resultaten van enquete moeten benaderd worden het dashboard om de grafieken te laten tonen,4.0
een individuele melding op de kaart moet eigen meta data krijgen zodat je op facebook direct een compleet bericht kunt delen,3.0
dossier mogelijkheid om contactpersoon verantwoordelijk te maken voor een dossier api uitbreiding,4.0
melder kaart afgeronde melding marker popup link naar bijbehorend succesverhaal htmlcssjs implementatie,4.0
als gebruiker wil ik de notificatiefrequentie kunnen instellen,8.0
melding maken aanvullende probleem categorieen toevoegen de api en database,4.0
geslacht en geboortejaar doorvoeren account maken api call,1.0
geslacht en geboortejaar toevoegen aan melding maken invoervelden,1.0
als gebruiker wil ik een melding kunnen volgen vanaf de kaart,3.0
als bestaande gebruiker wil ik het volgen van een meldingen bevestigen aan de hand van een email,4.0
de mijn meldingen call moet per melding per tab ook de status van een melding terug sturen,6.0
actie vereist meldingen vanuit ios worden gegroepeerd bij de mijn meldingen call,6.0
als melding afgehandeld geen mogelijkheid meer tot delen volgen steunen frontend afhandeling,3.0
grafiek op het dashboard moet data uit nieuwe structuur tonen,1.0
maptiledata implementatie informatie voor hover te gebruiken bij click,3.0
ongevallen data permissie alleen admin buurtactiemedewerker meldpuntmedewerker en analist,1.0
frontendbackend niet locatie gebonden melding moet andere onderwerpen krijgen die eerder wireframes bepaald zijn,6.0
als gebruiker kan ik ios afkomstige meldingen onder het tabje alle meldingen aanvullen met ontbrekendegevraagde gegevens,8.0
gevolgde meldingen worden gegroepeerd bij de mijn meldingen call,4.0
afgeronde melding mag je niet meer delen en steunen op de melder kaart,1.0
dossier mogelijkheid om contactpersoon verantwoordelijk te maken voor een dossier interactie,2.0
admin en melderomgeving betrokkenen naast iconen ook de rol volledig uitgeschreven doorvoeren,3.0
frontend nieuwe grafiek dashboard voor resultaten enquete,3.0
admin omgeving buurtlabel wordt verplaatst naar aparte tab binnen dossiers,2.0
op het buurtactie dashboard moet de mogelijkheid komen om berichten te plaatsen frontend,3.0
melder kaart afgeronde melding marker popup link naar bijbehorend succesverhaal api uitbreiding,3.0
als niet ingelogde gebruiker wil ik via een popup op de kaart een melding kunnen volgen,1.0
als gebruiker wil ik geinformeerd worden bij veranderingen status na het steunen volgen van een melding,3.0
mijn meldingen meldingen vanuit ios verder aanvullen scherm ontwerpen voor aanvullingen,2.0
geslacht en geboortejaar doorvoeren account maken invoervelden,1.0
het aantal van een melding duidelijk weergeven bij elk tabje van mijn meldingen,2.0
er moet een call komen waarmee een gebruiker een melding kan volgen,2.0
als gebruiker wil ik dat alles onder mijn meldingen gebundeld wordt onder de juiste tab,2.0
gesteunde meldingen worden gegroepeerd bij de mijn meldingen call,4.0
als medewerker wil ik een email ontvangen als er een melding wordt gedaan zoals het notificatie schema,2.0
controleren het email flow schema overeen komt met de huidige implementatie aanvullen wat ontbreekt,2.0
facebook share button doorvoeren marker popup,1.0
een melding moet gedeeld kunnen worden met facebook er zal een connectie moeten komen met de facebook js api,8.0
melder kaart alle meldingen moeten een aparte pagina krijgen zodat ze gedeeld en benaderd kunnen worden,4.0
functionaliteit inbouwen om een melding af te keuren email flows worden alleen geactiveerd op legitieme meldingen,4.0
dossier maken zoeken op dossier naamid ipv selector,1.0
backend model schrijven voor ongevallen data,7.0
permissies mee sturen de response uit de api wanneer een gebruiker zichzelf authenticeert voor het admin gedeelte,2.0
bevestigingsmail om account aan te maken heeft een te algemeen bericht,1.0
afvangen permissies frontend van admin gedeelte,3.0
api uitbreiding om ongevallen data op te halen,6.0
ongevallen data uitzoeken hoe kunnen de data gebruiken,4.0
het versturen van een email naar de betreffende personen als er een bepaalde actie plaats vind die relevant voor de volgers,2.0
melder mijn meldingen knop naar individuele melding op de kaart,1.0
geslacht en geboortejaar toevoegen aan api calls voor het maken van een meldinguser,2.0
email templates maken en vullen met content voor elke mogelijk email response,6.0
melding maken aanvullende probleem categorieen toevoegen aan meldproces frontend,1.0
als melder wil ik mijn bevestigde melding direct kunnen delen op facebook,2.0
koppeling tussen verkeersonderzoek dossier en consulent,5.0
smtp server kunnen momenteel niet mailen via server van asp4all,2.0
graph scaling sometimes optimal possible use full width field,2.0
user want link privacy statement including checkbox agree included account creation flow,3.0
user look map view want markers become smaller zoom stay,2.0
welcome screen already account always recognized clickable button,2.0
account creation flow change function job title,1.0
map view clicking cable show id quite difficult increase clickable size,5.0
user want able share app using qr code screen,3.0
user want see date clicking graph marker time timezone,2.0
graph lines currently named serie 1 serie 2 click line change planning actual,1.0
planning line graph start 1 component 0,1.0
user look progress graph want graph markers stay size zoom become bigger,3.0
user look map foundations also want see cables connecting currently cables going foundations substation shown,3.0
user want able click see ids components map view component selected see details,5.0
user want see full wind farm accessing map view,3.0
administrator want able choose type component statuses want includeactivate project,5.0
following fields strapi made smaller 2 lines height descriptionfor project finishedwhen component,2.0
user want able toggle graph view map view component detail screen dont scroll,2.0
user want see progress landfall installation,1.0
administrator want set total amount components installed active period,2.0
administrator want insert active period individual type component,3.0
administrator want indicate type component whether scope van oord right components shown dashboard,2.0
administrator would like able give component different status dont add new component every time status changes,5.0
succesmessage dat je account gevalideerd en je nu mag inloggen,2.0
wachtwoord invoeren requirements als lijst tonen ipv als error,1.0
user want navigate progress tool view pages want see,2.0
user want definition done looking installation details im sure work according understanding,1.0
administrator want receive feedback pages roadmap take account,3.0
user want see table installations details component view progress,3.0
user want see graph details component view progress,5.0
user want see map view components visual overview progress,8.0
user want full list installed components know whats progress,3.0
user want make use app offline use seas,5.0
user want app remember log dont login every time,2.0
user want logout end session,1.0
user want receive notification account accepted start using app,5.0
user want reset password create new one forgot,5.0
user want see account isnt accepted yet know expect,2.0
user want enlarge map detailed overview,3.0
user want see details component view progress,3.0
user want see data last updated know data still accurate im offline mode,2.0
administrator want able see often application downloaded used preferably including number unique users,1.0
user want refresh data manually im looking latest data,2.0
user want intro project know project im looking,2.0
administrator want control user accounts access app start using,1.0
user allowed see projects involve company,2.0
user want clear overview current project status overview,3.0
user want able select project want look see im interested,3.0
user want find application via link receive colleagues via email whatsapp media,2.0
user want make user account application show relevant projects,5.0
user want log start using app,3.0
user want know add application device easily quickly access information need find,2.0
user want invoke voicy google assistant talk voicy,3.0
user want see goal case requested,2.0
user want see technical details case requested,2.0
user want see impact case requested,2.0
user want see screenshots case requested,3.0
user want see video case requested,5.0
user want see name tagline case requested,2.0
user want set room name apple tv setup reference apple tv,3.0
user want manage case information show correct data,3.0
user want show specific case screen handsfree show,5.0
user want screen go idle focus conversation,2.0
user want see voip connection status,1.0
user want add new voip connection voyc user account,2.0
user want login existing user account voyc,2.0
user want create new user account voyc,3.0
user want see configure voip connection add voyc device,2.0
user want see download mobile voyc app choose receive text message,1.0
user want call voicy see live demo,1.0
user want able skip onboarding introduction,0.5
user want see type device connections list,1.0
user want see list connections devices account,2.0
user want remove voip connection voicy account,1.0
user want add new voip connection voicy account,1.0
user want remove apple tv device voicy account,1.0
user want add apple tv device voicy account,2.0
user want see splashscreen open app,0.5
user want see long phone ringing,0.5
user want get text message download link mobile voicy app,2.0
als zorgboodschap wil ik dat ik ik herkenbaar ben als medewerker van zorgboodschap mijnomgeving zodat dit de communicatie met de klant duidelijk,2.0
als zorgboodschap wil ik dat pakbonnen uit reflex en zbmx vindbaar zijn portal zodat ik een duidelijk overzicht heb van pakbonnen uit beide bronnen,5.0
als zorgboodschap wil ik dat pimproducten verschijnen portal zodat deze actueel blijven,3.0
sentry omzetten naar nieuwe zorgboodschap server,2.0
als developer wil ik dat nieuwe gebruikers vanuit zbmx worden aangemaakt portal zodat ik data van die gebruiker kan verwerken,3.0
als gebruiker wil ik een makkelijke terugknop als ik de details van een melding zit zodat ik sneller kan browsen,1.0
als ontwikkelaar wil ik de reflex debiteurnummers opslaan bij de mijnomgeving ontvanger zodat ik beide gegevens aan elkaar kan koppelen,2.0
als developer wil ik dat zendesk niet meer wordt gebruikt om comments op te slaan zodat niet afhankelijk zijn van de limieten van zendesk,3.0
als zorgboodschap wil ik portal bij een comment aan kunnen geven deze private zodat ik onderscheid kan maken tussen comments voor de klant en interne comments,5.0
als een ontwikkelaar wil ik de api gateway opzetten voor acceptatie en productie zodat ik deze inzichten kan gebruiken voor het schalen het identificeren van problemen,5.0
als developer wil ik dat het aanmaken van tickets automatisch endtoend getest zodat ik ten alle tijden op de hoogte ben van de kwaliteit,8.0
als developer wil ik dat het ticketoverzicht automatisch endtoend getest zodat ik ten alle tijden op de hoogte ben van de kwaliteit,2.0
als gebruiker van mijn omgeving wil ik de details kunnen zien van n melding zodat ik weet waar de melding gaat,2.0
als teamlead van de servicedesk wil ik een beslissing maken de crediteerverzoeken zodat ik grip houd op crediteringen,3.0
als teamlead van de servicedesk wil ik kunnen filteren op de te akkorderen crediteringen zodat ik sneller kan werken,8.0
onderverdelen van de pakbon regel import sms batches zodat de database niet teveel commits tegelijk krijgt,2.0
als zorgboodschap wil ik dat gebruikers een pakbon niet meer als niet geleverd kunnen melden als deze al meldingen heeft op de pakbonregels,2.0
als gebruiker wil ik het overzicht zien welke melding ik heb geselecteerd voor een pakbon zodat ik een goed overzicht heb wat voor ticket ik ga maken,1.0
als gebruiker wil ik mijnomgeving comments kunnen zien bij een ticket zodat ik weet wat er besproken,3.0
als developer wil ik de organisaties vanuit de bron aanmaken portal zodat de informatie actueel blijft,3.0
als developer wil ik de ontvangers portal hebben die zijn aangemaakt andere applicaties zodat de informatie actueel blijft,3.0
als gebruiker wil ik dat pakbonnen en pakbonregels uit portal zichtbaar worden mijn omgeving zodat ik een klacht kan indienen,5.0
als zorgboodschap wil ik dat pakbonnen en pakbonregels aangemaakt portal worden verstuurd naar andere systemen zodat die date blijven,3.0
als zorgboodschap wil ik niet dat een besteller de misser melding kan zien zijn omgeving omdat dit niet relevant voor de klant,1.0
als zorgboodschap wil ik supervisors op non actief kunnen zetten zodat deze geen toegang meer hebben tot de budgetten mijn omgeving,3.0
